Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
0,31.39665,13.556686,0.9781665901343027,0.01645249340771906,dataset_snu_cell_04_n,48.535255,dataset_snu_cell_04_n,0.954934298992157
1,24.768389,11.163119,0.9847630759080251,0.012928735087467393,dataset_snu_cell_04_n,45.684845,dataset_snu_cell_04_n,0.9600721597671509
2,22.202827,5.5982833,0.9890145361423492,0.005931352642128776,dataset_snu_cell_07_f,30.144718,dataset_snu_cell_07_f,0.9778094291687012
3,25.504095,11.426172,0.9850082596143087,0.013160119793162709,dataset_snu_cell_03_n,47.62131,dataset_snu_cell_03_n,0.9574788808822632
4,36.43768,18.037422,0.9616334637006124,0.037905142263423994,dataset_snu_cell_15_n,64.506004,dataset_snu_cell_15_n,0.8887671828269958
5,28.285324,9.298621,0.9813172320524851,0.012942627503373848,dataset_snu_cell_05_n,42.33199,dataset_snu_cell_05_n,0.957581102848053
6,31.837423,12.630021,0.9778485099474589,0.01440995328367604,dataset_snu_cell_03_n,47.577423,dataset_snu_cell_03_n,0.957557201385498
7,25.594385,11.879911,0.9836655755837759,0.01287623487166678,dataset_snu_cell_04_n,42.97238,dataset_snu_cell_04_n,0.9646726846694946
8,20.829271,3.180769,0.9912816186745962,0.0032000367672047987,dataset_snu_cell_06_n,26.439453,dataset_snu_cell_06_n,0.9849266409873962
9,39.10048,12.826638,0.9627599616845449,0.02795385374996188,dataset_snu_cell_15_n,58.961384,dataset_snu_cell_15_n,0.9070674180984497
10,40.239574,28.492332,0.9420428375403086,0.06985387611347307,dataset_snu_cell_05_f,80.208984,dataset_snu_cell_05_f,0.8433415293693542
11,26.6642,5.46155,0.9845554530620575,0.006500513663721015,dataset_snu_cell_11_n,36.128063,dataset_snu_cell_11_n,0.9735826253890991
12,31.485489,9.275196,0.9761139154434204,0.016807650911435938,dataset_snu_cell_05_n,50.08634,dataset_snu_cell_05_n,0.9406172037124634
13,40.691242,15.482879,0.9583426614602407,0.03512706672399269,dataset_snu_cell_15_n,64.468925,dataset_snu_cell_15_n,0.8888950347900391
14,20.23924,6.780844,0.9908296366532644,0.005410046265833768,dataset_snu_cell_06_n,28.563854,dataset_snu_cell_06_n,0.9824070930480957
15,23.785896,12.043551,0.9835167527198792,0.018632633102975606,dataset_snu_cell_15_n,45.845627,dataset_snu_cell_15_n,0.9438139200210571
16,35.59004,11.938482,0.9719715019067129,0.016393139928356212,dataset_snu_cell_03_n,49.109913,dataset_snu_cell_02_n,0.952023446559906
17,31.738174,11.473389,0.9773647487163544,0.01657283981453315,dataset_snu_cell_04_n,55.021248,dataset_snu_cell_04_n,0.942084789276123
18,21.494308,5.339733,0.9904831151167551,0.005124211577045248,dataset_snu_cell_07_n,32.32967,dataset_snu_cell_07_n,0.9796462059020996
19,31.63449,16.583645,0.9696276982625326,0.034338969374842515,dataset_snu_cell_15_n,61.399067,dataset_snu_cell_15_n,0.8992242217063904
20,29.69683,15.953927,0.9748521745204926,0.020905044706328594,dataset_snu_cell_05_f,46.29095,dataset_snu_cell_05_f,0.9478204846382141
21,26.208696,5.725714,0.9855035642782847,0.006206989848055294,dataset_snu_cell_07_f,31.70655,dataset_snu_cell_07_f,0.9754503965377808
22,32.831326,11.202589,0.9743052323659261,0.015298652749801803,dataset_snu_cell_05_n,45.062298,dataset_snu_cell_05_n,0.9519327878952026
23,26.130836,4.35766,0.9863476753234863,0.004402873818581142,dataset_snu_cell_06_f,31.79775,dataset_snu_cell_06_f,0.9810419082641602
24,25.257238,7.5157423,0.9849645098050436,0.010564857481677715,dataset_snu_cell_07_f,38.779274,dataset_snu_cell_07_f,0.9632763862609863
25,23.64535,7.8451667,0.9884955982367197,0.007302425848337045,dataset_snu_cell_02_f,37.127926,dataset_snu_cell_02_f,0.9761033654212952
26,24.23255,10.026798,0.985046903292338,0.013979725688410289,dataset_snu_cell_05_f,42.770283,dataset_snu_cell_05_f,0.9554557204246521
27,18.28349,5.497652,0.992639422416687,0.004824031516986491,dataset_snu_cell_11_n,28.882877,dataset_snu_cell_11_n,0.9831157922744751
28,33.243286,11.3935175,0.9732945462067922,0.020279985662092426,dataset_snu_cell_05_f,51.033993,dataset_snu_cell_05_f,0.9365798830986023
29,24.03681,11.739937,0.9851007262865702,0.014081376435326273,dataset_snu_cell_04_n,44.258995,dataset_snu_cell_04_n,0.9625256061553955
30,29.937017,11.693859,0.9805307388305664,0.01472078831937466,dataset_snu_cell_03_n,47.48951,dataset_snu_cell_03_n,0.9577139019966125
31,29.215109,11.091842,0.9795453945795695,0.015556529301718766,dataset_snu_cell_03_n,45.369045,dataset_snu_cell_05_f,0.9549707174301147
32,26.927773,13.859544,0.9781002104282379,0.028410146093515564,dataset_snu_cell_15_n,56.320324,dataset_snu_cell_15_n,0.9152064323425293
33,35.957073,12.691972,0.9723728795846304,0.01812989194624368,dataset_snu_cell_03_n,53.462738,dataset_snu_cell_03_n,0.9464074373245239
34,24.955423,6.830806,0.9870077868302664,0.006762744397236235,dataset_snu_cell_07_n,36.90126,dataset_snu_cell_07_n,0.9734829664230347
35,21.68038,10.396836,0.9895377059777578,0.009617172097610566,dataset_snu_cell_02_f,42.161556,dataset_snu_cell_02_f,0.9691845774650574
36,35.49347,21.00762,0.9596096177895864,0.0442321795705882,dataset_snu_cell_05_f,68.254974,dataset_snu_cell_05_f,0.8865573406219482
37,28.27295,13.145253,0.9796558519204458,0.018700013539081965,dataset_snu_cell_05_f,46.357574,dataset_snu_cell_05_f,0.9476701617240906
38,29.968483,11.573491,0.9790832201639811,0.014276677757876676,dataset_snu_cell_03_n,48.700382,dataset_snu_cell_03_n,0.955530047416687
39,26.602846,8.470132,0.9853171507517496,0.00785667263022859,dataset_snu_cell_03_f,35.69498,dataset_snu_cell_04_f,0.9773606657981873
40,28.12477,13.400966,0.980718731880188,0.01659293442118141,dataset_snu_cell_04_n,52.277626,dataset_snu_cell_04_n,0.9477166533470154
41,27.085684,6.205416,0.9852830866972605,0.00612076473578809,dataset_snu_cell_02_f,39.132713,dataset_snu_cell_02_f,0.9734530448913574
42,32.84721,16.61812,0.9672301312287649,0.03812458009474782,dataset_snu_cell_15_n,65.71184,dataset_snu_cell_15_n,0.8845697045326233
43,24.695312,11.941144,0.9834795494874319,0.01886265998541524,dataset_snu_cell_05_f,48.630684,dataset_snu_cell_05_f,0.9424124360084534
44,24.976648,9.542642,0.9845737020174662,0.012556857698185977,dataset_snu_cell_05_n,41.591835,dataset_snu_cell_05_n,0.9590514898300171
45,30.554335,11.045231,0.976735939582189,0.017832167187542776,dataset_snu_cell_05_n,48.912773,dataset_snu_cell_05_n,0.9433673620223999
46,23.340483,4.8476715,0.9885013600190481,0.004314864091491612,dataset_snu_cell_06_n,29.00804,dataset_snu_cell_06_n,0.9818556308746338
47,33.102108,15.861207,0.967936505873998,0.03376475530088809,dataset_snu_cell_15_n,60.64933,dataset_snu_cell_15_n,0.9016703367233276
48,22.248549,11.672796,0.9860142171382904,0.017328448184988892,dataset_snu_cell_05_n,47.017975,dataset_snu_cell_05_n,0.9476701021194458
49,27.431005,11.312395,0.982099304596583,0.01400231677019005,dataset_snu_cell_03_n,48.223045,dataset_snu_cell_03_n,0.956397533416748
50,30.049614,16.118628,0.9717281460762024,0.03203233155139568,dataset_snu_cell_15_n,59.763397,dataset_snu_cell_15_n,0.9045220017433167
51,26.574463,10.962343,0.9835801521937052,0.012970629307806129,dataset_snu_cell_03_n,47.92013,dataset_snu_cell_03_n,0.9569435715675354
52,26.239595,6.3633895,0.9860128859678904,0.0065149322160112854,dataset_snu_cell_11_n,35.023117,dataset_snu_cell_11_n,0.975173830986023
53,27.590422,15.505425,0.9761741360028585,0.03269632451788858,dataset_snu_cell_15_n,60.084538,dataset_snu_cell_15_n,0.9034931659698486
54,26.249643,14.826641,0.9789325098196665,0.02829813499690581,dataset_snu_cell_15_n,55.859818,dataset_snu_cell_15_n,0.9165874123573303
55,24.17335,6.462829,0.9872017701466879,0.006673525728117562,dataset_snu_cell_16_f,33.07994,dataset_snu_cell_16_f,0.977678656578064
56,29.271177,11.621082,0.9812656044960022,0.014165554986258594,dataset_snu_cell_03_n,50.022255,dataset_snu_cell_03_n,0.9530832171440125
57,30.864584,15.465069,0.9726167023181915,0.03114352363286877,dataset_snu_cell_15_n,59.222668,dataset_snu_cell_15_n,0.9062419533729553
58,28.631811,10.5744295,0.9825789233048757,0.012591428529255643,dataset_snu_cell_03_n,47.955162,dataset_snu_cell_03_n,0.9568806290626526
59,21.525824,6.4825387,0.9895474314689636,0.0065969812987138245,dataset_snu_cell_02_n,32.24387,dataset_snu_cell_02_n,0.9786816835403442
60,43.613605,21.01108,0.9463193813959757,0.04833821950945293,dataset_snu_cell_05_f,71.420654,dataset_snu_cell_05_f,0.8757902979850769
61,32.699276,10.739495,0.9756726920604706,0.015409635396069972,dataset_snu_cell_03_n,48.59844,dataset_snu_cell_05_n,0.9535156488418579
62,29.89931,9.119386,0.9777227441469828,0.01588179541425412,dataset_snu_cell_15_n,44.500946,dataset_snu_cell_15_n,0.9470615386962891
63,22.238169,9.996248,0.9880469044049581,0.011063411352525363,dataset_snu_cell_02_n,41.381767,dataset_snu_cell_02_n,0.9648862481117249
64,21.47983,9.943982,0.9894649783770243,0.009554637470751911,dataset_snu_cell_02_f,42.16064,dataset_snu_cell_02_f,0.9691858887672424
65,25.830276,11.331153,0.9839476346969604,0.01347783223490615,dataset_snu_cell_04_n,47.775513,dataset_snu_cell_04_n,0.956334114074707
66,23.976357,12.36256,0.984091321627299,0.019967523812974623,dataset_snu_cell_05_f,49.63225,dataset_snu_cell_05_f,0.9400159120559692
67,28.46681,14.114341,0.9779453178246816,0.021656313585725194,dataset_snu_cell_03_n,47.72911,dataset_snu_cell_15_n,0.9395763874053955
68,24.932055,6.584268,0.9870959023634592,0.005983321637789622,dataset_snu_cell_02_f,35.032326,dataset_snu_cell_02_f,0.9787248373031616
69,34.81283,6.3415194,0.9729353189468384,0.009640125718551107,dataset_snu_cell_04_n,43.84215,dataset_snu_cell_05_n,0.9608558416366577
70,25.327675,11.774405,0.9846694767475128,0.014260485019768385,dataset_snu_cell_03_n,49.595882,dataset_snu_cell_03_n,0.9538795948028564
71,20.118212,5.759558,0.9911326269308726,0.005061059175346717,dataset_snu_cell_16_f,29.769716,dataset_snu_cell_16_f,0.9819223880767822
72,33.067287,10.080568,0.9767886996269226,0.015191742047307189,dataset_snu_cell_04_n,53.51657,dataset_snu_cell_04_n,0.9452091455459595
73,28.58668,9.488341,0.9814045627911886,0.011447603185818014,dataset_snu_cell_03_n,45.156223,dataset_snu_cell_03_n,0.9617670774459839
74,18.798386,4.6697607,0.9924645821253458,0.004217421838770966,dataset_snu_cell_16_f,28.376503,dataset_snu_cell_16_f,0.9835748672485352
75,30.614347,5.1546464,0.9807427028814951,0.007374435173245799,dataset_snu_cell_02_f,37.706577,dataset_snu_cell_05_n,0.9675008654594421
76,44.50172,30.789936,0.931639830271403,0.08094991297318196,dataset_snu_cell_05_f,92.14025,dataset_snu_cell_05_f,0.7932685017585754
77,32.550594,13.535172,0.9754758477210999,0.016369920397770278,dataset_snu_cell_03_n,49.888866,dataset_snu_cell_03_n,0.9533330798149109
78,27.705742,11.215999,0.9814184904098511,0.015042374407548131,dataset_snu_cell_03_n,45.188435,dataset_snu_cell_05_n,0.9586825370788574
79,28.222372,9.283447,0.9812479317188263,0.01429685259836826,dataset_snu_cell_05_n,44.37243,dataset_snu_cell_05_n,0.953393280506134
80,19.740961,7.0637603,0.9915565749009451,0.006869091233173312,dataset_snu_cell_07_n,34.8102,dataset_snu_cell_07_n,0.9764030575752258
81,32.90778,7.123725,0.9749017457167307,0.012760442249836202,dataset_snu_cell_05_n,45.006287,dataset_snu_cell_05_n,0.9520522356033325
82,31.213804,15.643427,0.9704270362854004,0.031103691500646784,dataset_snu_cell_15_n,57.751923,dataset_snu_cell_15_n,0.9108409285545349
83,35.019566,10.445378,0.9750557939211527,0.014799462058984953,dataset_snu_cell_04_n,52.734444,dataset_snu_cell_04_n,0.9467989206314087
84,25.753052,8.817147,0.9842743575572968,0.014060364679245685,dataset_snu_cell_05_n,44.31076,dataset_snu_cell_05_n,0.9535227417945862
85,31.557348,16.73941,0.970805823802948,0.02715413161324314,dataset_snu_cell_05_f,54.442654,dataset_snu_cell_05_f,0.9278250336647034
86,33.04272,10.884921,0.9739417235056559,0.020703832426204948,dataset_snu_cell_05_n,54.602894,dataset_snu_cell_05_n,0.9294245839118958
87,24.02839,8.659304,0.9863454699516296,0.009484880515453976,dataset_snu_cell_07_f,35.777004,dataset_snu_cell_07_f,0.9687424898147583
88,37.706787,15.274325,0.9633256793022156,0.033163883562072546,dataset_snu_cell_15_n,61.171505,dataset_snu_cell_15_n,0.8999698162078857
89,30.883432,13.503153,0.9727848370869955,0.027323348308343796,dataset_snu_cell_15_n,55.112682,dataset_snu_cell_15_n,0.9188038110733032
90,26.028036,6.05037,0.9848313629627228,0.006128526345945036,dataset_snu_cell_11_n,34.14549,dataset_snu_cell_11_n,0.9764024615287781
91,22.016138,4.674907,0.9899651904900869,0.004707467657091057,dataset_snu_cell_06_n,28.12194,dataset_snu_cell_06_n,0.9829472303390503
92,32.06488,14.6524725,0.9740986426671346,0.020586370090466766,dataset_snu_cell_04_n,56.698612,dataset_snu_cell_04_n,0.9384998083114624
93,30.83809,16.193144,0.9721333781878153,0.031428413203245,dataset_snu_cell_15_n,59.09554,dataset_snu_cell_15_n,0.9066440463066101
94,28.707998,9.66744,0.9794434905052185,0.016015786538041248,dataset_snu_cell_05_f,43.918118,dataset_snu_cell_05_f,0.9530327320098877
95,29.076536,13.668098,0.9751326739788055,0.027022148833577793,dataset_snu_cell_15_n,54.908546,dataset_snu_cell_15_n,0.919404149055481
96,39.81707,30.344233,0.9395352800687155,0.07220870601862114,dataset_snu_cell_05_f,84.133934,dataset_snu_cell_05_f,0.8276345133781433
97,31.385191,12.931431,0.976437379916509,0.016476394217767438,dataset_snu_cell_03_n,49.447773,dataset_snu_cell_03_n,0.9541546106338501
98,26.498827,11.293924,0.9825306634108225,0.01554288828407725,dataset_snu_cell_05_f,44.41857,dataset_snu_cell_05_f,0.9519562125205994
99,24.74536,12.241515,0.9824161430199941,0.018987804127886032,dataset_snu_cell_05_n,49.660004,dataset_snu_cell_05_n,0.9416238069534302
